x-axis,1,2
second,Volt,Volt
-25.00000E+00,-20.10E-03,+20.10E-03
-24.97500E+00,-10.05E-03,-25.13E-03
-24.95000E+00,+10.05E-03,-20.10E-03
-24.92500E+00,-15.08E-03,-5.03E-03
-24.90000E+00,+0.0E+00,-40.20E-03
-24.87500E+00,+10.05E-03,-20.10E-03
-24.85000E+00,-20.10E-03,+0.0E+00
-24.82500E+00,-20.10E-03,-40.20E-03
-24.80000E+00,-20.10E-03,-20.10E-03
-24.77500E+00,-20.10E-03,-15.08E-03
-24.75000E+00,-20.10E-03,-10.05E-03
-24.72500E+00,-25.13E-03,-15.08E-03
-24.70000E+00,-0.0E+00,-20.10E-03
-24.67500E+00,-30.15E-03,-25.13E-03
-24.65000E+00,+0.0E+00,-20.10E-03
-24.62500E+00,-5.03E-03,-25.13E-03
-24.60000E+00,+0.0E+00,-20.10E-03
-24.57500E+00,+0.0E+00,-45.23E-03
-24.55000E+00,+0.0E+00,-20.10E-03
-24.52500E+00,-30.15E-03,-15.08E-03
-24.50000E+00,-0.0E+00,-20.10E-03
-24.47500E+00,-5.03E-03,-15.08E-03
-24.45000E+00,-30.15E-03,-10.05E-03
-24.42500E+00,+5.03E-03,-35.18E-03
-24.40000E+00,-20.10E-03,-20.10E-03
-24.37500E+00,-15.08E-03,-25.13E-03
-24.35000E+00,+0.0E+00,-20.10E-03
-24.32500E+00,-10.05E-03,-15.08E-03
-24.30000E+00,-0.0E+00,-20.10E-03
-24.27500E+00,-5.03E-03,-20.10E-03
-24.25000E+00,-20.10E-03,-30.15E-03
-24.22500E+00,-35.18E-03,-15.08E-03
-24.20000E+00,-0.0E+00,-20.10E-03
-24.17500E+00,+5.03E-03,-20.10E-03
-24.15000E+00,-20.10E-03,-20.10E-03
-24.12500E+00,-20.10E-03,-20.10E-03
-24.10000E+00,-20.10E-03,-0.0E+00
-24.07500E+00,-5.03E-03,-25.13E-03
-24.05000E+00,-30.15E-03,+0.0E+00
-24.02500E+00,+0.0E+00,-20.10E-03
-24.00000E+00,-20.10E-03,-20.10E-03
-23.97500E+00,-15.08E-03,-35.18E-03
-23.95000E+00,-20.10E-03,-30.15E-03
-23.92500E+00,+0.0E+00,-55.28E-03
-23.90000E+00,-0.0E+00,-20.10E-03
-23.87500E+00,+0.0E+00,-15.08E-03
-23.85000E+00,+0.0E+00,-30.15E-03
-23.82500E+00,-30.15E-03,-20.10E-03
-23.80000E+00,-40.20E-03,-20.10E-03
-23.77500E+00,+10.05E-03,-25.13E-03
-23.75000E+00,-30.15E-03,-10.05E-03
-23.72500E+00,-20.10E-03,+10.05E-03
-23.70000E+00,-0.0E+00,-40.20E-03
-23.67500E+00,-25.13E-03,-45.23E-03
-23.65000E+00,-20.10E-03,-20.10E-03
-23.62500E+00,-15.08E-03,-20.10E-03
-23.60000E+00,-0.0E+00,-0.0E+00
-23.57500E+00,-10.05E-03,-20.10E-03
-23.55000E+00,-10.05E-03,-30.15E-03
-23.52500E+00,-30.15E-03,+0.0E+00
-23.50000E+00,+1.42714E+00,-80.40E-03
-23.47500E+00,+1.32663E+00,-216.08E-03
-23.45000E+00,+1.22613E+00,-311.56E-03
-23.42500E+00,+1.12563E+00,-396.98E-03
-23.40000E+00,+1.08543E+00,-482.41E-03
-23.37500E+00,+1.00503E+00,-547.74E-03
-23.35000E+00,+934.67E-03,-623.12E-03
-23.32500E+00,+849.25E-03,-648.24E-03
-23.30000E+00,+804.02E-03,-743.72E-03
-23.27500E+00,+793.97E-03,-768.84E-03
-23.25000E+00,+713.57E-03,-793.97E-03
-23.22500E+00,+703.52E-03,-849.25E-03
-23.20000E+00,+663.32E-03,-904.52E-03
-23.17500E+00,+628.14E-03,-904.52E-03
-23.15000E+00,+603.02E-03,-944.72E-03
-23.12500E+00,+567.84E-03,-949.75E-03
-23.10000E+00,+542.71E-03,-984.92E-03
-23.07500E+00,+542.71E-03,-1.00000E+00
-23.05000E+00,+522.61E-03,-1.01508E+00
-23.02500E+00,+487.44E-03,-1.04523E+00
-23.00000E+00,+502.51E-03,-1.04523E+00
-22.97500E+00,+482.41E-03,-1.08040E+00
-22.95000E+00,+452.26E-03,-1.07538E+00
-22.92500E+00,+462.31E-03,-1.09045E+00
-22.90000E+00,+462.31E-03,-1.10553E+00
-22.87500E+00,+432.16E-03,-1.10553E+00
-22.85000E+00,+422.11E-03,-1.10553E+00
-22.82500E+00,+422.11E-03,-1.14070E+00
-22.80000E+00,+422.11E-03,-1.10553E+00
-22.77500E+00,+391.96E-03,-1.12563E+00
-22.75000E+00,+391.96E-03,-1.13568E+00
-22.72500E+00,+402.01E-03,-1.15075E+00
-22.70000E+00,+381.91E-03,-1.14573E+00
-22.67500E+00,+381.91E-03,-1.13065E+00
-22.65000E+00,+391.96E-03,-1.12563E+00
-22.62500E+00,+386.93E-03,-1.13065E+00
-22.60000E+00,+361.81E-03,-1.16583E+00
-22.57500E+00,+366.83E-03,-1.16583E+00
-22.55000E+00,+371.86E-03,-1.16583E+00
-22.52500E+00,+371.86E-03,-1.15075E+00
-22.50000E+00,+381.91E-03,-1.12563E+00
-22.47500E+00,+381.91E-03,-1.16583E+00
-22.45000E+00,+381.91E-03,-1.16583E+00
-22.42500E+00,+366.83E-03,-1.18090E+00
-22.40000E+00,+341.71E-03,-1.16583E+00
-22.37500E+00,+381.91E-03,-1.16583E+00
-22.35000E+00,+361.81E-03,-1.14573E+00
-22.32500E+00,+361.81E-03,-1.18593E+00
-22.30000E+00,+361.81E-03,-1.16583E+00
-22.27500E+00,+361.81E-03,-1.15578E+00
-22.25000E+00,+351.76E-03,-1.15578E+00
-22.22500E+00,+361.81E-03,-1.16583E+00
-22.20000E+00,+341.71E-03,-1.14573E+00
-22.17500E+00,+366.83E-03,-1.14573E+00
-22.15000E+00,+371.86E-03,-1.17588E+00
-22.12500E+00,+356.78E-03,-1.17085E+00
-22.10000E+00,+361.81E-03,-1.18593E+00
-22.07500E+00,+361.81E-03,-1.15075E+00
-22.05000E+00,+361.81E-03,-1.19598E+00
-22.02500E+00,+361.81E-03,-1.17085E+00
-22.00000E+00,+381.91E-03,-1.18593E+00
-21.97500E+00,+381.91E-03,-1.16583E+00
-21.95000E+00,+371.86E-03,-1.17588E+00
-21.92500E+00,+376.88E-03,-1.18593E+00
-21.90000E+00,+361.81E-03,-1.18593E+00
-21.87500E+00,+346.73E-03,-1.17085E+00
-21.85000E+00,+341.71E-03,-1.18593E+00
-21.82500E+00,+376.88E-03,-1.18090E+00
-21.80000E+00,+381.91E-03,-1.20603E+00
-21.77500E+00,+346.73E-03,-1.18593E+00
-21.75000E+00,+381.91E-03,-1.17588E+00
-21.72500E+00,+331.66E-03,-1.17085E+00
-21.70000E+00,+341.71E-03,-1.18593E+00
-21.67500E+00,+376.88E-03,-1.16583E+00
-21.65000E+00,+361.81E-03,-1.18593E+00
-21.62500E+00,+346.73E-03,-1.17588E+00
-21.60000E+00,+361.81E-03,-1.18593E+00
-21.57500E+00,+361.81E-03,-1.18090E+00
-21.55000E+00,+351.76E-03,-1.16583E+00
-21.52500E+00,+356.78E-03,-1.18090E+00
-21.50000E+00,+341.71E-03,-1.16583E+00
-21.47500E+00,+361.81E-03,-1.18090E+00
-21.45000E+00,+361.81E-03,-1.17588E+00
-21.42500E+00,+356.78E-03,-1.17085E+00
-21.40000E+00,+361.81E-03,-1.18593E+00
-21.37500E+00,+361.81E-03,-1.18593E+00
-21.35000E+00,+341.71E-03,-1.16583E+00
-21.32500E+00,+361.81E-03,-1.19095E+00
-21.30000E+00,+361.81E-03,-1.18593E+00
-21.27500E+00,+376.88E-03,-1.15075E+00
-21.25000E+00,+371.86E-03,-1.16583E+00
-21.22500E+00,+361.81E-03,-1.17588E+00
-21.20000E+00,+361.81E-03,-1.18593E+00
-21.17500E+00,+341.71E-03,-1.17085E+00
-21.15000E+00,+361.81E-03,-1.16583E+00
-21.12500E+00,+346.73E-03,-1.19598E+00
-21.10000E+00,+361.81E-03,-1.16583E+00
-21.07500E+00,+361.81E-03,-1.17085E+00
-21.05000E+00,+361.81E-03,-1.16583E+00
-21.02500E+00,+361.81E-03,-1.18090E+00
-21.00000E+00,+361.81E-03,-1.16583E+00
-20.97500E+00,+361.81E-03,-1.18593E+00
-20.95000E+00,+351.76E-03,-1.18593E+00
-20.92500E+00,+326.63E-03,-1.18090E+00
-20.90000E+00,+361.81E-03,-1.18593E+00
-20.87500E+00,+361.81E-03,-1.18090E+00
-20.85000E+00,+361.81E-03,-1.17588E+00
-20.82500E+00,+356.78E-03,-1.17085E+00
-20.80000E+00,+361.81E-03,-1.18593E+00
-20.77500E+00,+361.81E-03,-1.18090E+00
-20.75000E+00,+381.91E-03,-1.16583E+00
-20.72500E+00,+361.81E-03,-1.16583E+00
-20.70000E+00,+361.81E-03,-1.16583E+00
-20.67500E+00,+336.68E-03,-1.16583E+00
-20.65000E+00,+351.76E-03,-1.17588E+00
-20.62500E+00,+366.83E-03,-1.18593E+00
-20.60000E+00,+361.81E-03,-1.16583E+00
-20.57500E+00,+341.71E-03,-1.15578E+00
-20.55000E+00,+371.86E-03,-1.17588E+00
-20.52500E+00,+356.78E-03,-1.15075E+00
-20.50000E+00,+361.81E-03,-1.14573E+00
-20.47500E+00,+356.78E-03,-1.16583E+00
-20.45000E+00,+351.76E-03,-1.18593E+00
-20.42500E+00,+361.81E-03,-1.16583E+00
-20.40000E+00,+361.81E-03,-1.16583E+00
-20.37500E+00,+346.73E-03,-1.16583E+00
-20.35000E+00,+361.81E-03,-1.19598E+00
-20.32500E+00,+336.68E-03,-1.16583E+00
-20.30000E+00,+341.71E-03,-1.16583E+00
-20.27500E+00,+361.81E-03,-1.16583E+00
-20.25000E+00,+361.81E-03,-1.17588E+00
-20.22500E+00,+346.73E-03,-1.18090E+00
-20.20000E+00,+361.81E-03,-1.18593E+00
-20.17500E+00,+346.73E-03,-1.17085E+00
-20.15000E+00,+351.76E-03,-1.16583E+00
-20.12500E+00,+376.88E-03,-1.17588E+00
-20.10000E+00,+361.81E-03,-1.16583E+00
-20.07500E+00,+361.81E-03,-1.16583E+00
-20.05000E+00,+351.76E-03,-1.16583E+00
-20.02500E+00,+361.81E-03,-1.18593E+00
-20.00000E+00,+381.91E-03,-1.16583E+00
-19.97500E+00,+361.81E-03,-1.17085E+00
-19.95000E+00,+371.86E-03,-1.18593E+00
-19.92500E+00,+356.78E-03,-1.15075E+00
-19.90000E+00,+341.71E-03,-1.18593E+00
-19.87500E+00,+346.73E-03,-1.16583E+00
-19.85000E+00,+381.91E-03,-1.17588E+00
-19.82500E+00,+371.86E-03,-1.16583E+00
-19.80000E+00,+361.81E-03,-1.16583E+00
-19.77500E+00,+346.73E-03,-1.18593E+00
-19.75000E+00,+361.81E-03,-1.18593E+00
-19.72500E+00,+341.71E-03,-1.17085E+00
-19.70000E+00,+361.81E-03,-1.16583E+00
-19.67500E+00,+356.78E-03,-1.17085E+00
-19.65000E+00,+351.76E-03,-1.17588E+00
-19.62500E+00,+341.71E-03,-1.18593E+00
-19.60000E+00,+321.61E-03,-1.16583E+00
-19.57500E+00,+346.73E-03,-1.16583E+00
-19.55000E+00,+351.76E-03,-1.18593E+00
-19.52500E+00,+356.78E-03,-1.16583E+00
-19.50000E+00,+361.81E-03,-1.18593E+00
-19.47500E+00,+341.71E-03,-1.17085E+00
-19.45000E+00,+361.81E-03,-1.18593E+00
-19.42500E+00,+371.86E-03,-1.18593E+00
-19.40000E+00,+361.81E-03,-1.16583E+00
-19.37500E+00,+356.78E-03,-1.20603E+00
-19.35000E+00,+331.66E-03,-1.18593E+00
-19.32500E+00,+346.73E-03,-1.16583E+00
-19.30000E+00,+361.81E-03,-1.18593E+00
-19.27500E+00,+341.71E-03,-1.16583E+00
-19.25000E+00,+351.76E-03,-1.17588E+00
-19.22500E+00,+341.71E-03,-1.18593E+00
-19.20000E+00,+361.81E-03,-1.16583E+00
-19.17500E+00,+361.81E-03,-1.18090E+00
-19.15000E+00,+351.76E-03,-1.19598E+00
-19.12500E+00,+346.73E-03,-1.18090E+00
-19.10000E+00,+381.91E-03,-1.18593E+00
-19.07500E+00,+361.81E-03,-1.18090E+00
-19.05000E+00,+351.76E-03,-1.16583E+00
-19.02500E+00,+346.73E-03,-1.18593E+00
-19.00000E+00,+361.81E-03,-1.16583E+00
-18.97500E+00,+356.78E-03,-1.18090E+00
-18.95000E+00,+351.76E-03,-1.16583E+00
-18.92500E+00,+366.83E-03,-1.16583E+00
-18.90000E+00,+341.71E-03,-1.18593E+00
-18.87500E+00,+366.83E-03,-1.19598E+00
-18.85000E+00,+371.86E-03,-1.18593E+00
-18.82500E+00,+361.81E-03,-1.17085E+00
-18.80000E+00,+361.81E-03,-1.18593E+00
-18.77500E+00,+356.78E-03,-1.20101E+00
-18.75000E+00,+351.76E-03,-1.16583E+00
-18.72500E+00,+341.71E-03,-1.15578E+00
-18.70000E+00,+361.81E-03,-1.18593E+00
-18.67500E+00,+361.81E-03,-1.17085E+00
-18.65000E+00,+371.86E-03,-1.18593E+00
-18.62500E+00,+376.88E-03,-1.18090E+00
-18.60000E+00,+361.81E-03,-1.16583E+00
-18.57500E+00,+346.73E-03,-1.16583E+00
-18.55000E+00,+351.76E-03,-1.18593E+00
-18.52500E+00,+361.81E-03,-1.18090E+00
-18.50000E+00,+361.81E-03,-1.18593E+00
-18.47500E+00,+341.71E-03,-1.18090E+00
-18.45000E+00,+361.81E-03,-1.16583E+00
-18.42500E+00,+341.71E-03,-1.17085E+00
-18.40000E+00,+361.81E-03,-1.18593E+00
-18.37500E+00,+356.78E-03,-1.18090E+00
-18.35000E+00,+381.91E-03,-1.18593E+00
-18.32500E+00,+351.76E-03,-1.17588E+00
-18.30000E+00,+361.81E-03,-1.16583E+00
-18.27500E+00,+376.88E-03,-1.17085E+00
-18.25000E+00,+351.76E-03,-1.18593E+00
-18.22500E+00,+371.86E-03,-1.18593E+00
-18.20000E+00,+321.61E-03,-1.18593E+00
-18.17500E+00,+371.86E-03,-1.18593E+00
-18.15000E+00,+341.71E-03,-1.17588E+00
-18.12500E+00,+346.73E-03,-1.16583E+00
-18.10000E+00,+361.81E-03,-1.20603E+00
-18.07500E+00,+356.78E-03,-1.16583E+00
-18.05000E+00,+361.81E-03,-1.18593E+00
-18.02500E+00,+346.73E-03,-1.18593E+00
-18.00000E+00,+341.71E-03,-1.16583E+00
-17.97500E+00,+351.76E-03,-1.17085E+00
-17.95000E+00,+361.81E-03,-1.18593E+00
-17.92500E+00,+346.73E-03,-1.18593E+00
-17.90000E+00,+341.71E-03,-1.18593E+00
-17.87500E+00,+361.81E-03,-1.16583E+00
-17.85000E+00,+361.81E-03,-1.17588E+00
-17.82500E+00,+361.81E-03,-1.17085E+00
-17.80000E+00,+361.81E-03,-1.18593E+00
-17.77500E+00,+346.73E-03,-1.16080E+00
-17.75000E+00,+361.81E-03,-1.16583E+00
-17.72500E+00,+346.73E-03,-1.15578E+00
-17.70000E+00,+341.71E-03,-1.14573E+00
-17.67500E+00,+346.73E-03,-1.18593E+00
-17.65000E+00,+361.81E-03,-1.17588E+00
-17.62500E+00,+371.86E-03,-1.17085E+00
-17.60000E+00,-1.04523E+00,-1.04523E+00
-17.57500E+00,-964.82E-03,-939.70E-03
-17.55000E+00,-874.37E-03,-854.27E-03
-17.52500E+00,-798.99E-03,-768.84E-03
-17.50000E+00,-683.42E-03,-703.52E-03
-17.47500E+00,-643.22E-03,-628.14E-03
-17.45000E+00,-572.86E-03,-562.81E-03
-17.42500E+00,-517.59E-03,-522.61E-03
-17.40000E+00,-442.21E-03,-442.21E-03
-17.37500E+00,-422.11E-03,-407.04E-03
-17.35000E+00,-381.91E-03,-381.91E-03
-17.32500E+00,-361.81E-03,-341.71E-03
-17.30000E+00,-281.41E-03,-281.41E-03
-17.27500E+00,-296.48E-03,-281.41E-03
-17.25000E+00,-251.26E-03,-251.26E-03
-17.22500E+00,-226.13E-03,-226.13E-03
-17.20000E+00,-180.90E-03,-221.11E-03
-17.17500E+00,-180.90E-03,-185.93E-03
-17.15000E+00,-160.80E-03,-160.80E-03
-17.12500E+00,-125.63E-03,-155.78E-03
-17.10000E+00,-160.80E-03,-120.60E-03
-17.07500E+00,-140.70E-03,-130.65E-03
-17.05000E+00,-120.60E-03,-120.60E-03
-17.02500E+00,-105.53E-03,-115.58E-03
-17.00000E+00,-100.50E-03,-100.50E-03
-16.97500E+00,-75.38E-03,-80.40E-03
-16.95000E+00,-90.45E-03,-90.45E-03
-16.92500E+00,-60.30E-03,-95.48E-03
-16.90000E+00,-80.40E-03,-60.30E-03
-16.87500E+00,-70.35E-03,-65.33E-03
-16.85000E+00,-50.25E-03,-60.30E-03
-16.82500E+00,-80.40E-03,-60.30E-03
-16.80000E+00,-80.40E-03,-80.40E-03
-16.77500E+00,-45.23E-03,-25.13E-03
-16.75000E+00,-20.10E-03,-60.30E-03
-16.72500E+00,-35.18E-03,-40.20E-03
-16.70000E+00,-20.10E-03,-40.20E-03
-16.67500E+00,-35.18E-03,-20.10E-03
-16.65000E+00,-20.10E-03,-30.15E-03
-16.62500E+00,-55.28E-03,-55.28E-03
-16.60000E+00,-40.20E-03,-20.10E-03
-16.57500E+00,-35.18E-03,-45.23E-03
-16.55000E+00,-20.10E-03,-50.25E-03
-16.52500E+00,-40.20E-03,-25.13E-03
-16.50000E+00,-20.10E-03,-40.20E-03
-16.47500E+00,-10.05E-03,-20.10E-03
-16.45000E+00,-20.10E-03,-10.05E-03
-16.42500E+00,-50.25E-03,-25.13E-03
-16.40000E+00,-60.30E-03,-0.0E+00
-16.37500E+00,-50.25E-03,-20.10E-03
-16.35000E+00,-30.15E-03,-20.10E-03
-16.32500E+00,+0.0E+00,-20.10E-03
-16.30000E+00,-20.10E-03,-20.10E-03
-16.27500E+00,-30.15E-03,-20.10E-03
-16.25000E+00,-20.10E-03,-40.20E-03
-16.22500E+00,-10.05E-03,-20.10E-03
-16.20000E+00,-40.20E-03,-20.10E-03
-16.17500E+00,-15.08E-03,-20.10E-03
-16.15000E+00,+0.0E+00,-10.05E-03
-16.12500E+00,-10.05E-03,-25.13E-03
-16.10000E+00,-20.10E-03,-40.20E-03
-16.07500E+00,-5.03E-03,-10.05E-03
-16.05000E+00,-10.05E-03,-30.15E-03
-16.02500E+00,-20.10E-03,-20.10E-03
-16.00000E+00,-0.0E+00,-0.0E+00
-15.97500E+00,-10.05E-03,-20.10E-03
-15.95000E+00,-10.05E-03,-30.15E-03
-15.92500E+00,-15.08E-03,-35.18E-03
-15.90000E+00,-20.10E-03,-20.10E-03
-15.87500E+00,-40.20E-03,-25.13E-03
-15.85000E+00,-10.05E-03,-10.05E-03
-15.82500E+00,+0.0E+00,-35.18E-03
-15.80000E+00,-0.0E+00,-20.10E-03
-15.77500E+00,-35.18E-03,-5.03E-03
-15.75000E+00,-20.10E-03,-20.10E-03
-15.72500E+00,-20.10E-03,-5.03E-03
-15.70000E+00,-20.10E-03,-40.20E-03
-15.67500E+00,+0.0E+00,-15.08E-03
-15.65000E+00,-30.15E-03,-10.05E-03
-15.62500E+00,-35.18E-03,-10.05E-03
-15.60000E+00,-20.10E-03,-20.10E-03
-15.57500E+00,-20.10E-03,-20.10E-03
-15.55000E+00,-30.15E-03,+0.0E+00
-15.52500E+00,-5.03E-03,-25.13E-03
-15.50000E+00,-40.20E-03,-20.10E-03
-15.47500E+00,-15.08E-03,-20.10E-03
-15.45000E+00,-20.10E-03,-20.10E-03
-15.42500E+00,-20.10E-03,-30.15E-03
-15.40000E+00,+0.0E+00,-40.20E-03
-15.37500E+00,-15.08E-03,-20.10E-03
-15.35000E+00,+10.05E-03,-10.05E-03
-15.32500E+00,-20.10E-03,-20.10E-03
-15.30000E+00,-20.10E-03,-20.10E-03
-15.27500E+00,-15.08E-03,-50.25E-03
-15.25000E+00,-10.05E-03,-10.05E-03
-15.22500E+00,-30.15E-03,-20.10E-03
-15.20000E+00,-0.0E+00,-20.10E-03
-15.17500E+00,-10.05E-03,-35.18E-03
-15.15000E+00,-30.15E-03,-20.10E-03
-15.12500E+00,-15.08E-03,-20.10E-03
-15.10000E+00,-40.20E-03,-20.10E-03
-15.07500E+00,+10.05E-03,-10.05E-03
-15.05000E+00,-20.10E-03,-30.15E-03
-15.02500E+00,-5.03E-03,-5.03E-03
-15.00000E+00,-20.10E-03,-20.10E-03
-14.97500E+00,-15.08E-03,-20.10E-03
-14.95000E+00,-10.05E-03,-20.10E-03
-14.92500E+00,-20.10E-03,-25.13E-03
-14.90000E+00,+20.10E-03,-20.10E-03
-14.87500E+00,+10.05E-03,-15.08E-03
-14.85000E+00,+0.0E+00,-30.15E-03
-14.82500E+00,+0.0E+00,-25.13E-03
-14.80000E+00,-0.0E+00,-40.20E-03
-14.77500E+00,-20.10E-03,-25.13E-03
-14.75000E+00,-10.05E-03,-10.05E-03
-14.72500E+00,-20.10E-03,-20.10E-03
-14.70000E+00,-20.10E-03,-40.20E-03
-14.67500E+00,+10.05E-03,-10.05E-03
-14.65000E+00,-10.05E-03,-20.10E-03
-14.62500E+00,-30.15E-03,-25.13E-03
-14.60000E+00,+0.0E+00,-20.10E-03
-14.57500E+00,-10.05E-03,-5.03E-03
-14.55000E+00,-20.10E-03,-20.10E-03
-14.52500E+00,-40.20E-03,-40.20E-03
-14.50000E+00,-20.10E-03,-20.10E-03
-14.47500E+00,+0.0E+00,+0.0E+00
-14.45000E+00,-40.20E-03,-30.15E-03
-14.42500E+00,-15.08E-03,-20.10E-03
-14.40000E+00,-20.10E-03,+0.0E+00
-14.37500E+00,-15.08E-03,-20.10E-03
-14.35000E+00,-10.05E-03,-10.05E-03
-14.32500E+00,+0.0E+00,-15.08E-03
-14.30000E+00,-20.10E-03,-20.10E-03
-14.27500E+00,-15.08E-03,-10.05E-03
-14.25000E+00,-20.10E-03,-10.05E-03
-14.22500E+00,-45.23E-03,-20.10E-03
-14.20000E+00,-40.20E-03,-20.10E-03
-14.17500E+00,-5.03E-03,-20.10E-03
-14.15000E+00,-20.10E-03,-20.10E-03
-14.12500E+00,-10.05E-03,-25.13E-03
-14.10000E+00,-20.10E-03,-20.10E-03
-14.07500E+00,-25.13E-03,-15.08E-03
-14.05000E+00,-10.05E-03,-20.10E-03
-14.02500E+00,-20.10E-03,-30.15E-03
-14.00000E+00,-20.10E-03,-20.10E-03
-13.97500E+00,-40.20E-03,+0.0E+00
-13.95000E+00,+0.0E+00,-20.10E-03
-13.92500E+00,+0.0E+00,-20.10E-03
-13.90000E+00,-0.0E+00,-0.0E+00
-13.87500E+00,+0.0E+00,+0.0E+00
-13.85000E+00,-30.15E-03,-20.10E-03
-13.82500E+00,-30.15E-03,+0.0E+00
-13.80000E+00,-20.10E-03,-20.10E-03
-13.77500E+00,-45.23E-03,-35.18E-03
-13.75000E+00,-20.10E-03,-20.10E-03
-13.72500E+00,+10.05E-03,+0.0E+00
-13.70000E+00,-0.0E+00,-20.10E-03
-13.67500E+00,-35.18E-03,-25.13E-03
-13.65000E+00,-20.10E-03,-20.10E-03
-13.62500E+00,-10.05E-03,+0.0E+00
-13.60000E+00,-60.30E-03,-0.0E+00
-13.57500E+00,-20.10E-03,-35.18E-03
-13.55000E+00,+0.0E+00,-20.10E-03
-13.52500E+00,+10.05E-03,-25.13E-03
-13.50000E+00,-20.10E-03,-20.10E-03
-13.47500E+00,+0.0E+00,-35.18E-03
-13.45000E+00,-30.15E-03,-10.05E-03
-13.42500E+00,-25.13E-03,-30.15E-03
-13.40000E+00,-0.0E+00,-20.10E-03
-13.37500E+00,-35.18E-03,-25.13E-03
-13.35000E+00,-20.10E-03,-20.10E-03
-13.32500E+00,-35.18E-03,-25.13E-03
-13.30000E+00,-20.10E-03,-20.10E-03
-13.27500E+00,-15.08E-03,-35.18E-03
-13.25000E+00,-30.15E-03,-30.15E-03
-13.22500E+00,-10.05E-03,-20.10E-03
-13.20000E+00,-40.20E-03,-0.0E+00
-13.17500E+00,-15.08E-03,-25.13E-03
-13.15000E+00,+0.0E+00,+0.0E+00
-13.12500E+00,+0.0E+00,-20.10E-03
-13.10000E+00,-20.10E-03,-40.20E-03
-13.07500E+00,+15.08E-03,+5.03E-03
-13.05000E+00,-0.0E+00,-20.10E-03
-13.02500E+00,-5.03E-03,-20.10E-03
-13.00000E+00,-20.10E-03,-40.20E-03
-12.97500E+00,-20.10E-03,-20.10E-03
-12.95000E+00,-10.05E-03,-30.15E-03
-12.92500E+00,-10.05E-03,-10.05E-03
-12.90000E+00,-20.10E-03,-20.10E-03
-12.87500E+00,-35.18E-03,-25.13E-03
-12.85000E+00,-10.05E-03,-10.05E-03
-12.82500E+00,-20.10E-03,+0.0E+00
-12.80000E+00,-20.10E-03,-20.10E-03
-12.77500E+00,-20.10E-03,-35.18E-03
-12.75000E+00,-20.10E-03,-10.05E-03
-12.72500E+00,-20.10E-03,-5.03E-03
-12.70000E+00,+0.0E+00,-20.10E-03
-12.67500E+00,-10.05E-03,-15.08E-03
